#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
503290 1376190 350 8.2e-10  3.4e-307 3.1e-239 2.9e-181 1.7e-113 5.3e-63 9e-32 1e-15 1e+02 
503290 1377690 350 1.2e-09  3.7e-301 1.6e-234 1.1e-177 3.2e-111 1e-61 4.2e-31 2.3e-15 1e+02 
503290 1379190 350 1.5e-09  1.1e-296 5e-231 5.1e-175 1.5e-109 8.8e-61 1.3e-30 4.1e-15 1e+02 
503290 1380690 350 1.8e-09  8.4e-294 9e-229 2.7e-173 1.8e-108 3.6e-60 2.7e-30 6.1e-15 1e+02 
503290 1382190 350 1.9e-09  1.7e-292 9.5e-228 1.6e-172 5.7e-108 6.8e-60 3.7e-30 7.2e-15 1e+02 
503290 1383690 350 1.9e-09  9.5e-293 5.9e-228 1.1e-172 4.6e-108 6e-60 3.5e-30 7e-15 1e+02 
503290 1385190 350 1.7e-09  1.4e-294 2.2e-229 9.1e-174 9.3e-109 2.5e-60 2.2e-30 5.5e-15 1e+02 
503290 1386690 350 1.4e-09  5.3e-298 4.7e-232 8.4e-176 4.9e-110 4.6e-61 9.2e-31 3.5e-15 1e+02 
503290 1388190 350 1.1e-09  5.4e-303 5.9e-236 9.1e-179 6.5e-112 4.1e-62 2.6e-31 1.8e-15 1e+02 
503290 1389690 350 7.2e-10  1.5e-309 4.3e-241 1.1e-182 2.2e-114 1.7e-63 5e-32 7.4e-16 1e+02 
503290 1391190 350 4.5e-10  0 1.9e-247 1.6e-187 2e-117 3.1e-65 6.3e-33 2.5e-16 1e+02 
503290 1392690 350 2.6e-10  0 4.8e-255 2.7e-193 4.4e-121 2.7e-67 5.4e-34 6.9e-17 1e+02 
503290 1394190 350 1.3e-10  0 7.1e-264 5.1e-200 2.5e-125 1.1e-69 3.1e-35 1.5e-17 1e+02 
503290 1395690 350 6.4e-11  0 6.1e-274 1.1e-207 3.6e-130 2.1e-72 1.2e-36 2.8e-18 1e+02 
503290 1397190 350 2.8e-11  0 3.1e-285 2.9e-216 1.4e-135 1.8e-75 3.1e-38 4.1e-19 1e+02 
503290 1398690 350 1.1e-11  0 9.3e-298 8.3e-226 1.3e-141 7.2e-79 5.3e-40 4.9e-20 1e+02 
503290 1400190 350 4.1e-12  0 0 2.8e-236 3.1e-148 1.3e-82 6.1e-42 4.7e-21 1e+02 
503290 1401690 350 1.4e-12  0 0 1.1e-247 1.9e-155 1.1e-86 4.8e-44 3.7e-22 1e+02 
503290 1403190 350 4.2e-13  0 0 4.8e-260 3.1e-163 4.5e-91 2.5e-46 2.4e-23 1e+02 
503290 1404690 350 1.2e-13  0 0 2.5e-273 1.2e-171 8.3e-96 8.6e-49 1.2e-24 1e+02 
503290 1406190 350 3.1e-14  0 0 1.4e-287 1.3e-180 7e-101 2e-51 5.1e-26 1e+02 
503290 1407690 350 7.3e-15  0 0 9.7e-303 3.3e-190 2.7e-106 3.1e-54 1.7e-27 1e+02 
503290 1409190 350 1.6e-15  0 0 0 2.2e-200 4.9e-112 3.2e-57 4.8e-29 1e+02 
503290 1410690 350 3.2e-16  0 0 0 3.7e-211 4.1e-118 2.3e-60 1.1e-30 1e+02 
503290 1412190 350 6e-17  0 0 0 1.6e-222 1.6e-124 1.1e-63 2e-32 1e+02 
503290 1413690 350 1e-17  0 0 0 1.7e-234 2.8e-131 3.3e-67 2.9e-34 1e+02 
503290 1415190 350 1.6e-18  0 0 0 4.8e-247 2.3e-138 6.9e-71 3.6e-36 1e+02 
503290 1416690 350 2.3e-19  0 0 0 3.4e-260 8.7e-146 9.7e-75 3.5e-38 1e+02 
503290 1418190 350 3e-20  0 0 0 6e-274 1.5e-153 9.1e-79 2.8e-40 1e+02 
503290 1419690 350 3.6e-21  0 0 0 2.8e-288 1.2e-161 5.7e-83 1.8e-42 1e+02 
503290 1421190 350 4e-22  0 0 0 0 4.6e-170 2.4e-87 9.4e-45 1e+02 
503290 1422690 350 4e-23  0 0 0 0 7.8e-179 6.7e-92 4e-47 1e+02 
503290 1424190 350 3.8e-24  0 0 0 0 6.2e-188 1.3e-96 1.4e-49 1e+02 
503290 1425690 350 3.3e-25  0 0 0 0 2.3e-197 1.6e-101 3.9e-52 1e+02 
503290 1427190 350 2.6e-26  0 0 0 0 3.8e-207 1.3e-106 8.9e-55 1e+02 
503290 1428690 350 1.9e-27  0 0 0 0 2.9e-217 7.5e-112 1.7e-57 1e+02 
503290 1430190 350 1.2e-28  0 0 0 0 1.1e-227 2.8e-117 2.5e-60 1e+02 
503290 1431690 350 7.6e-30  0 0 0 0 1.7e-238 7.1e-123 3e-63 1e+02 
504790 1332690 350 5.3e-30  0 0 0 0 1.5e-239 2e-123 1.6e-63 1e+02 
504790 1334190 350 9.2e-29  0 0 0 0 1.5e-228 1e-117 1.5e-60 1e+02 
504790 1335690 350 1.5e-27  0 0 0 0 7.2e-218 3.6e-112 1.1e-57 1e+02 
504790 1337190 350 2.2e-26  0 0 0 0 1.5e-207 8.4e-107 7e-55 1e+02 
504790 1338690 350 2.9e-25  0 0 0 0 1.5e-197 1.3e-101 3.5e-52 1e+02 
504790 1340190 350 3.6e-24  0 0 0 0 7.1e-188 1.4e-96 1.4e-49 1e+02 
504790 1341690 350 4.1e-23  0 0 0 0 1.5e-178 9.4e-92 4.8e-47 1e+02 
504790 1343190 350 4.2e-22  0 0 0 0 1.5e-169 4.4e-87 1.3e-44 1e+02 
504790 1344690 350 4.1e-21  0 0 0 5.4e-287 6.5e-161 1.4e-82 2.8e-42 1e+02 
504790 1346190 350 3.6e-20  0 0 0 2.9e-272 1.4e-152 2.8e-78 5e-40 1e+02 
504790 1347690 350 2.9e-19  0 0 0 4e-258 1.3e-144 3.9e-74 7.2e-38 1e+02 
504790 1349190 350 2.1e-18  0 0 0 1.4e-244 5.7e-137 3.7e-70 8.5e-36 1e+02 
504790 1350690 350 1.5e-17  0 0 0 1.3e-231 1.2e-129 2.3e-66 8.1e-34 1e+02 
504790 1352190 350 9.2e-17  0 0 0 2.9e-219 1.1e-122 9.6e-63 6.3e-32 1e+02 
504790 1353690 350 5.3e-16  0 0 0 1.7e-207 4.8e-116 2.7e-59 3.9e-30 1e+02 
504790 1355190 350 2.8e-15  0 0 0 2.5e-196 9.6e-110 5e-56 2e-28 1e+02 
504790 1356690 350 1.4e-14  0 0 1.1e-295 9.2e-186 8.9e-104 6.3e-53 8.3e-27 1e+02 
504790 1358190 350 6.1e-14  0 0 6.7e-280 8.8e-176 3.8e-98 5.2e-50 2.8e-25 1e+02 
504790 1359690 350 2.5e-13  0 0 4.8e-265 2.1e-166 7.5e-93 2.9e-47 7.7e-24 1e+02 
504790 1361190 350 9.5e-13  0 0 4e-251 1.3e-157 6.8e-88 1.1e-44 1.7e-22 1e+02 
504790 1362690 350 3.3e-12  0 0 3.8e-238 2.1e-149 2.9e-83 2.8e-42 3.1e-21 1e+02 
504790 1364190 350 1e-11  0 3.6e-298 4.1e-226 8.2e-142 5.6e-79 4.6e-40 4.6e-20 1e+02 
504790 1365690 350 3.1e-11  0 1.4e-283 5.1e-215 8.4e-135 5e-75 5.2e-38 5.4e-19 1e+02 
504790 1367190 350 8.2e-11  0 3.1e-270 7.4e-205 2.2e-128 2.1e-71 4e-36 5.2e-18 1e+02 
504790 1368690 350 2e-10  0 4e-258 1.2e-195 1.5e-122 4e-68 2e-34 4.1e-17 1e+02 
504790 1370190 350 4.5e-10  0 3e-247 2.3e-187 2.5e-117 3.6e-65 6.8e-33 2.6e-16 1e+02 
504790 1371690 350 9.2e-10  4.3e-305 1.3e-237 5.1e-180 1.1e-112 1.5e-62 1.5e-31 1.3e-15 1e+02 
504790 1373190 350 1.7e-09  2.5e-294 3.5e-229 1.3e-173 1.2e-108 2.8e-60 2.3e-30 5.6e-15 1e+02 
504790 1374690 350 3e-09  3.9e-285 5.3e-222 3.8e-168 3.3e-105 2.5e-58 2.4e-29 1.9e-14 1e+02 
504790 1376190 350 4.6e-09  1.6e-277 4.7e-216 1.3e-163 2.4e-102 1e-56 1.6e-28 5.3e-14 1e+02 
504790 1377690 350 6.6e-09  1.8e-271 2.5e-211 5e-160 4.4e-100 1.9e-55 7.6e-28 1.2e-13 1e+02 
504790 1379190 350 8.6e-09  5.1e-267 7.6e-208 2.3e-157 2.1e-98 1.7e-54 2.3e-27 2.1e-13 1e+02 
504790 1380690 350 1e-08  3.9e-264 1.4e-205 1.2e-155 2.5e-97 6.9e-54 4.8e-27 3.1e-13 1e+02 
504790 1382190 350 1.1e-08  8.1e-263 1.5e-204 7.1e-155 7.9e-97 1.3e-53 6.8e-27 3.7e-13 1e+02 
504790 1383690 350 1.1e-08  4.4e-263 9.1e-205 5e-155 6.3e-97 1.2e-53 6.3e-27 3.6e-13 1e+02 
504790 1385190 350 9.8e-09  6.4e-265 3.3e-206 4e-156 1.3e-97 4.7e-54 4e-27 2.8e-13 1e+02 
504790 1386690 350 8.1e-09  2.5e-268 7.2e-209 3.7e-158 6.7e-99 8.9e-55 1.7e-27 1.8e-13 1e+02 
504790 1388190 350 6e-09  2.5e-273 9.1e-213 4e-161 9e-101 7.8e-56 4.7e-28 9.2e-14 1e+02 
504790 1389690 350 4.1e-09  6.9e-280 6.7e-218 5e-165 3.1e-103 3.2e-57 9e-29 3.9e-14 1e+02 
504790 1391190 350 2.5e-09  5e-288 2.9e-224 7.3e-170 2.7e-106 6e-59 1.2e-29 1.3e-14 1e+02 
504790 1392690 350 1.4e-09  9.7e-298 7.5e-232 1.2e-175 6.1e-110 5.3e-61 9.9e-31 3.6e-15 1e+02 
504790 1394190 350 7.5e-10  4.9e-309 1.1e-240 2.3e-182 3.5e-114 2.1e-63 5.7e-32 8e-16 1e+02 
504790 1395690 350 3.5e-10  0 9.7e-251 5.1e-190 5.2e-119 4e-66 2.2e-33 1.4e-16 1e+02 
504790 1397190 350 1.5e-10  0 5e-262 1.3e-198 1.9e-124 3.5e-69 5.6e-35 2.1e-17 1e+02 
504790 1398690 350 6.1e-11  0 1.5e-274 3.8e-208 1.8e-130 1.4e-72 9.8e-37 2.5e-18 1e+02 
504790 1400190 350 2.2e-11  0 2.6e-288 1.3e-218 4.5e-137 2.6e-76 1.1e-38 2.4e-19 1e+02 
504790 1401690 350 7.4e-12  0 2.6e-303 5e-230 2.8e-144 2.3e-80 8.8e-41 1.9e-20 1e+02 
504790 1403190 350 2.3e-12  0 0 2.2e-242 4.4e-152 9e-85 4.6e-43 1.2e-21 1e+02 
504790 1404690 350 6.4e-13  0 0 1.1e-255 1.8e-160 1.6e-89 1.6e-45 6.2e-23 1e+02 
504790 1406190 350 1.7e-13  0 0 6.8e-270 1.8e-169 1.4e-94 3.7e-48 2.6e-24 1e+02 
504790 1407690 350 3.9e-14  0 0 4.6e-285 4.8e-179 5.5e-100 5.8e-51 8.9e-26 1e+02 
504790 1409190 350 8.5e-15  0 0 3.5e-301 3.2e-189 9.9e-106 6.1e-54 2.5e-27 1e+02 
504790 1410690 350 1.7e-15  0 0 0 5.4e-200 8.3e-112 4.2e-57 5.5e-29 1e+02 
504790 1412190 350 3.1e-16  0 0 0 2.3e-211 3.2e-118 2e-60 1e-30 1e+02 
504790 1413690 350 5.3e-17  0 0 0 2.5e-223 5.7e-125 6.2e-64 1.5e-32 1e+02 
504790 1415190 350 8.2e-18  0 0 0 7.1e-236 4.7e-132 1.3e-67 1.8e-34 1e+02 
504790 1416690 350 1.2e-18  0 0 0 5e-249 1.8e-139 1.8e-71 1.8e-36 1e+02 
504790 1418190 350 1.5e-19  0 0 0 9e-263 3.1e-147 1.7e-75 1.4e-38 1e+02 
504790 1419690 350 1.9e-20  0 0 0 4.1e-277 2.5e-155 1.1e-79 9.1e-41 1e+02 
504790 1421190 350 2.1e-21  0 0 0 4.8e-292 9.3e-164 4.5e-84 4.8e-43 1e+02 
504790 1422690 350 2.1e-22  0 0 0 0 1.6e-172 1.3e-88 2e-45 1e+02 
504790 1424190 350 2e-23  0 0 0 0 1.3e-181 2.4e-93 7.1e-48 1e+02 
504790 1425690 350 1.7e-24  0 0 0 0 4.6e-191 3e-98 2e-50 1e+02 
504790 1427190 350 1.3e-25  0 0 0 0 7.8e-201 2.5e-103 4.5e-53 1e+02 
504790 1428690 350 9.6e-27  0 0 0 0 6e-211 1.4e-108 8.4e-56 1e+02 
504790 1430190 350 6.4e-28  0 0 0 0 2.2e-221 5.4e-114 1.3e-58 1e+02 
504790 1431690 350 3.9e-29  0 0 0 0 3.6e-232 1.4e-119 1.5e-61 1e+02 
506290 1332690 350 2.5e-29  0 0 0 0 1.4e-233 2.6e-120 6.5e-62 1e+02 
506290 1334190 350 4.4e-28  0 0 0 0 1.5e-222 1.3e-114 6.1e-59 1e+02 
506290 1335690 350 6.9e-27  0 0 0 0 6.8e-212 4.6e-109 4.7e-56 1e+02 
506290 1337190 350 1e-25  0 0 0 0 1.5e-201 1.1e-103 2.9e-53 1e+02 
506290 1338690 350 1.4e-24  0 0 0 0 1.5e-191 1.7e-98 1.5e-50 1e+02 
506290 1340190 350 1.7e-23  0 0 0 0 6.7e-182 1.7e-93 5.9e-48 1e+02 
506290 1341690 350 1.9e-22  0 0 0 0 1.4e-172 1.2e-88 2e-45 1e+02 
506290 1343190 350 2e-21  0 0 0 9.6e-292 1.4e-163 5.5e-84 5.3e-43 1e+02 
506290 1344690 350 1.9e-20  0 0 0 2e-276 6.1e-155 1.7e-79 1.2e-40 1e+02 
506290 1346190 350 1.7e-19  0 0 0 1.1e-261 1.3e-146 3.6e-75 2.1e-38 1e+02 
506290 1347690 350 1.4e-18  0 0 0 1.5e-247 1.2e-138 5e-71 3e-36 1e+02 
506290 1349190 350 1e-17  0 0 0 5.4e-234 5.4e-131 4.6e-67 3.5e-34 1e+02 
506290 1350690 350 7.1e-17  0 0 0 4.8e-221 1.1e-123 2.9e-63 3.3e-32 1e+02 
506290 1352190 350 4.4e-16  0 0 0 1.1e-208 1e-116 1.2e-59 2.6e-30 1e+02 
506290 1353690 350 2.6e-15  0 0 0 6.3e-197 4.4e-110 3.3e-56 1.6e-28 1e+02 
506290 1355190 350 1.4e-14  0 0 1.1e-295 9.2e-186 8.9e-104 6.3e-53 8.3e-27 1e+02 
506290 1356690 350 6.7e-14  0 0 5.8e-279 3.4e-175 8.2e-98 7.8e-50 3.5e-25 1e+02 
506290 1358190 350 3e-13  0 0 3.6e-263 3.3e-165 3.5e-92 6.5e-47 1.2e-23 1e+02 
506290 1359690 350 1.2e-12  0 0 2.6e-248 7.9e-156 6.9e-87 3.6e-44 3.2e-22 1e+02 
506290 1361190 350 4.7e-12  0 4.7e-309 2.1e-234 4.8e-147 6.2e-82 1.4e-41 7.2e-21 1e+02 
506290 1362690 350 1.6e-11  0 5.3e-292 2e-221 7.5e-139 2.6e-77 3.4e-39 1.3e-19 1e+02 
506290 1364190 350 5.3e-11  0 3.4e-276 2.2e-209 3e-131 5.1e-73 5.7e-37 1.9e-18 1e+02 
506290 1365690 350 1.5e-10  0 1.3e-261 2.7e-198 3e-124 4.5e-69 6.5e-35 2.3e-17 1e+02 
506290 1367190 350 4.1e-10  0 2.8e-248 3.9e-188 7.9e-118 1.9e-65 4.9e-33 2.2e-16 1e+02 
506290 1368690 350 1e-09  3e-303 3.7e-236 6.4e-179 5.2e-112 3.6e-62 2.4e-31 1.7e-15 1e+02 
506290 1370190 350 2.3e-09  2.5e-289 2.8e-225 1.2e-170 8.8e-107 3.2e-59 8.3e-30 1.1e-14 1e+02 
506290 1371690 350 4.8e-09  5.4e-277 1.2e-215 2.6e-163 3.8e-102 1.3e-56 1.9e-28 5.7e-14 1e+02 
506290 1373190 350 9e-09  3.1e-266 3.2e-207 6.7e-157 4.2e-98 2.5e-54 2.9e-27 2.4e-13 1e+02 
506290 1374690 350 1.6e-08  4.8e-257 4.8e-200 1.9e-151 1.2e-94 2.2e-52 2.9e-26 8e-13 1e+02 
506290 1376190 350 2.5e-08  2e-249 4.3e-194 6.5e-147 8.4e-92 8.9e-51 2e-25 2.2e-12 1e+02 
506290 1377690 350 3.5e-08  2.1e-243 2.2e-189 2.5e-143 1.6e-89 1.7e-49 9.1e-25 4.9e-12 1e+02 
506290 1379190 350 4.6e-08  6.2e-239 6.8e-186 1.1e-140 7.3e-88 1.5e-48 2.8e-24 8.9e-12 1e+02 
506290 1380690 350 5.5e-08  4.8e-236 1.2e-183 5.9e-139 8.9e-87 6.1e-48 5.9e-24 1.3e-11 1e+02 
506290 1382190 350 5.9e-08  9.8e-235 1.3e-182 3.6e-138 2.8e-86 1.1e-47 8.2e-24 1.6e-11 1e+02 
506290 1383690 350 5.8e-08  5.4e-235 8.1e-183 2.5e-138 2.2e-86 1e-47 7.6e-24 1.5e-11 1e+02 
506290 1385190 350 5.2e-08  7.8e-237 3e-184 2e-139 4.5e-87 4.1e-48 4.8e-24 1.2e-11 1e+02 
506290 1386690 350 4.3e-08  3e-240 6.4e-187 1.9e-141 2.4e-88 7.8e-49 2e-24 7.5e-12 1e+02 
506290 1388190 350 3.2e-08  3.1e-245 8.1e-191 2e-144 3.2e-90 6.9e-50 5.7e-25 3.9e-12 1e+02 
506290 1389690 350 2.2e-08  8.5e-252 6e-196 2.6e-148 1.1e-92 2.8e-51 1.1e-25 1.6e-12 1e+02 
506290 1391190 350 1.3e-08  6.2e-260 2.6e-202 3.7e-153 9.6e-96 5.3e-53 1.4e-26 5.5e-13 1e+02 
506290 1392690 350 7.5e-09  1.2e-269 6.8e-210 6.2e-159 2.2e-99 4.7e-55 1.2e-27 1.5e-13 1e+02 
506290 1394190 350 3.9e-09  6.2e-281 1e-218 1.2e-165 1.3e-103 1.9e-57 6.9e-29 3.4e-14 1e+02 
506290 1395690 350 1.8e-09  8.4e-294 8.9e-229 2.7e-173 1.8e-108 3.6e-60 2.7e-30 6.1e-15 1e+02 
506290 1397190 350 7.8e-10  3e-308 4.6e-240 6.8e-182 6.9e-114 3.1e-63 6.9e-32 8.9e-16 1e+02 
506290 1398690 350 3.1e-10  0 1.4e-252 2e-191 6.7e-120 1.3e-66 1.2e-33 1.1e-16 1e+02 
506290 1400190 350 1.1e-10  0 2.4e-266 6.8e-202 1.6e-126 2.4e-70 1.4e-35 1e-17 1e+02 
506290 1401690 350 3.7e-11  0 2.5e-281 2.7e-213 1e-133 2e-74 1.1e-37 8e-19 1e+02 
506290 1403190 350 1.1e-11  0 1.5e-297 1.2e-225 1.6e-141 8.2e-79 5.7e-40 5.1e-20 1e+02 
506290 1404690 350 3.2e-12  0 0 6.2e-239 6.6e-150 1.5e-83 2e-42 2.6e-21 1e+02 
506290 1406190 350 8.1e-13  0 0 3.6e-253 6.8e-159 1.3e-88 4.6e-45 1.1e-22 1e+02 
506290 1407690 350 1.9e-13  0 0 2.5e-268 1.8e-168 5e-94 7.2e-48 3.7e-24 1e+02 
506290 1409190 350 4.2e-14  0 0 1.9e-284 1.2e-178 9.1e-100 7.6e-51 1e-25 1e+02 
506290 1410690 350 8.3e-15  0 0 1.7e-301 2e-189 7.6e-106 5.3e-54 2.3e-27 1e+02 
506290 1412190 350 1.5e-15  0 0 0 8.7e-201 3e-112 2.5e-57 4.2e-29 1e+02 
506290 1413690 350 2.6e-16  0 0 0 9.6e-213 5.3e-119 7.8e-61 6.2e-31 1e+02 
506290 1415190 350 4e-17  0 0 0 2.7e-225 4.3e-126 1.6e-64 7.5e-33 1e+02 
506290 1416690 350 5.6e-18  0 0 0 1.9e-238 1.6e-133 2.3e-68 7.3e-35 1e+02 
506290 1418190 350 7.4e-19  0 0 0 3.4e-252 2.9e-141 2.2e-72 5.8e-37 1e+02 
506290 1419690 350 8.9e-20  0 0 0 1.6e-266 2.3e-149 1.4e-76 3.8e-39 1e+02 
506290 1421190 350 9.8e-21  0 0 0 1.8e-281 8.7e-158 5.7e-81 2e-41 1e+02 
506290 1422690 350 1e-21  0 0 0 5.4e-297 1.5e-166 1.6e-85 8.4e-44 1e+02 
506290 1424190 350 9.3e-23  0 0 0 0 1.2e-175 3e-90 2.9e-46 1e+02 
506290 1425690 350 8e-24  0 0 0 0 4.3e-185 3.8e-95 8.2e-49 1e+02 
506290 1427190 350 6.3e-25  0 0 0 0 7.3e-195 3.2e-100 1.9e-51 1e+02 
506290 1428690 350 4.5e-26  0 0 0 0 5.7e-205 1.8e-105 3.5e-54 1e+02 
506290 1430190 350 3e-27  0 0 0 0 2.1e-215 6.8e-111 5.2e-57 1e+02 
506290 1431690 350 1.9e-28  0 0 0 0 3.4e-226 1.7e-116 6.4e-60 1e+02 
507790 1332690 350 1.1e-28  0 0 0 0 6.3e-228 2.2e-117 2.2e-60 1e+02 
507790 1334190 350 1.9e-27  0 0 0 0 6.4e-217 1.1e-111 2e-57 1e+02 
507790 1335690 350 3e-26  0 0 0 0 3e-206 3.9e-106 1.6e-54 1e+02 
507790 1337190 350 4.4e-25  0 0 0 0 6.4e-196 9e-101 9.7e-52 1e+02 
507790 1338690 350 6e-24  0 0 0 0 6.4e-186 1.4e-95 4.9e-49 1e+02 
507790 1340190 350 7.4e-23  0 0 0 0 2.9e-176 1.5e-90 2e-46 1e+02 
507790 1341690 350 8.4e-22  0 0 0 1.1e-297 6.1e-167 1e-85 6.6e-44 1e+02 
507790 1343190 350 8.8e-21  0 0 0 9.4e-282 5.9e-158 4.7e-81 1.8e-41 1e+02 
507790 1344690 350 8.5e-20  0 0 0 2e-266 2.7e-149 1.5e-76 3.9e-39 1e+02 
507790 1346190 350 7.5e-19  0 0 0 1.1e-251 5.5e-141 3e-72 6.9e-37 1e+02 
507790 1347690 350 6.1e-18  0 0 0 1.5e-237 5.3e-133 4.2e-68 1e-34 1e+02 
507790 1349190 350 4.5e-17  0 0 0 5.2e-224 2.3e-125 3.9e-64 1.2e-32 1e+02 
507790 1350690 350 3.1e-16  0 0 0 4.6e-211 4.7e-118 2.4e-60 1.1e-30 1e+02 
507790 1352190 350 2e-15  0 0 0 1e-198 4.4e-111 1e-56 8.7e-29 1e+02 
507790 1353690 350 1.1e-14  0 0 1.4e-297 6e-187 1.9e-104 2.8e-53 5.5e-27 1e+02 
507790 1355190 350 6.1e-14  0 0 6.7e-280 8.8e-176 3.8e-98 5.2e-50 2.8e-25 1e+02 
507790 1356690 350 3e-13  0 0 3.6e-263 3.3e-165 3.5e-92 6.5e-47 1.2e-23 1e+02 
507790 1358190 350 1.4e-12  0 0 2.2e-247 3.1e-155 1.5e-86 5.4e-44 4e-22 1e+02 
507790 1359690 350 5.6e-12  0 1.4e-306 1.6e-232 7.4e-146 2.9e-81 3e-41 1.1e-20 1e+02 
507790 1361190 350 2.2e-11  0 2.6e-288 1.3e-218 4.5e-137 2.6e-76 1.1e-38 2.4e-19 1e+02 
507790 1362690 350 7.6e-11  0 2.9e-271 1.2e-205 7e-129 1.1e-71 2.8e-36 4.4e-18 1e+02 
507790 1364190 350 2.4e-10  0 1.9e-255 1.3e-193 2.8e-121 2.1e-67 4.7e-34 6.5e-17 1e+02 
507790 1365690 350 7.2e-10  2.7e-309 7e-241 1.6e-182 2.8e-114 1.9e-63 5.3e-32 7.7e-16 1e+02 
507790 1367190 350 1.9e-09  3.2e-292 1.5e-227 2.3e-172 7.2e-108 7.8e-60 4e-30 7.5e-15 1e+02 
507790 1368690 350 4.8e-09  9.9e-277 2e-215 3.8e-163 4.7e-102 1.5e-56 2e-28 5.9e-14 1e+02 
507790 1370190 350 1.1e-08  8.1e-263 1.5e-204 7.1e-155 7.9e-97 1.3e-53 6.8e-27 3.7e-13 1e+02 
507790 1371690 350 2.3e-08  1.8e-250 6.4e-195 1.5e-147 3.4e-92 5.4e-51 1.5e-25 1.9e-12 1e+02 
507790 1373190 350 4.4e-08  1e-239 1.7e-186 3.9e-141 3.7e-88 1e-48 2.3e-24 8.1e-12 1e+02 
507790 1374690 350 7.6e-08  1.6e-230 2.5e-179 1.1e-135 1e-84 8.9e-47 2.4e-23 2.7e-11 1e+02 
507790 1376190 350 1.2e-07  6.3e-223 2.2e-173 3.8e-131 7.5e-82 3.6e-45 1.6e-22 7.5e-11 1e+02 
507790 1377690 350 1.7e-07  6.8e-217 1.1e-168 1.5e-127 1.4e-79 6.8e-44 7.4e-22 1.7e-10 1e+02 
507790 1379190 350 2.3e-07  2e-212 3.5e-165 6.5e-125 6.5e-78 6e-43 2.3e-21 3e-10 1e+02 
507790 1380690 350 2.7e-07  1.5e-209 6.3e-163 3.4e-123 7.8e-77 2.4e-42 4.7e-21 4.5e-10 1e+02 
507790 1382190 350 2.9e-07  3.1e-208 6.6e-162 2e-122 2.4e-76 4.6e-42 6.6e-21 5.3e-10 1e+02 
507790 1383690 350 2.9e-07  1.7e-208 4.1e-162 1.4e-122 1.9e-76 4.1e-42 6.1e-21 5.1e-10 1e+02 
507790 1385190 350 2.6e-07  2.5e-210 1.5e-163 1.2e-123 4e-77 1.7e-42 3.9e-21 4e-10 1e+02 
507790 1386690 350 2.1e-07  9.6e-214 3.3e-166 1.1e-125 2.1e-78 3.2e-43 1.6e-21 2.6e-10 1e+02 
507790 1388190 350 1.6e-07  9.9e-219 4.2e-170 1.2e-128 2.8e-80 2.8e-44 4.6e-22 1.3e-10 1e+02 
507790 1389690 350 1.1e-07  2.7e-225 3.1e-175 1.5e-132 9.7e-83 1.1e-45 8.9e-23 5.5e-11 1e+02 
507790 1391190 350 6.5e-08  2e-233 1.4e-181 2.2e-137 8.6e-86 2.2e-47 1.1e-23 1.9e-11 1e+02 
507790 1392690 350 3.6e-08  3.9e-243 3.5e-189 3.6e-143 1.9e-89 1.9e-49 9.8e-25 5.1e-12 1e+02 
507790 1394190 350 1.9e-08  2e-254 5.4e-198 7e-150 1.1e-93 7.8e-52 5.6e-26 1.1e-12 1e+02 
507790 1395690 350 8.7e-09  2.8e-267 4.7e-208 1.6e-157 1.7e-98 1.5e-54 2.2e-27 2.1e-13 1e+02 
507790 1397190 350 3.7e-09  1e-281 2.5e-219 4.1e-166 6.3e-104 1.3e-57 5.7e-29 3e-14 1e+02 
507790 1398690 350 1.5e-09  9.6e-298 7.4e-232 1.2e-175 6.1e-110 5.3e-61 9.9e-31 3.6e-15 1e+02 
507790 1400190 350 5.2e-10  0 1.3e-245 4.1e-186 1.5e-116 9.9e-65 1.2e-32 3.5e-16 1e+02 
507790 1401690 350 1.7e-10  0 1.4e-260 1.6e-197 9.5e-124 8.6e-69 9e-35 2.7e-17 1e+02 
507790 1403190 350 5.2e-11  0 8.2e-277 7.3e-210 1.5e-131 3.4e-73 4.7e-37 1.7e-18 1e+02 
507790 1404690 350 1.4e-11  0 2.9e-294 3.8e-223 6.2e-140 6.3e-78 1.6e-39 8.8e-20 1e+02 
507790 1406190 350 3.7e-12  0 0 2.3e-237 6.4e-149 5.4e-83 3.8e-42 3.7e-21 1e+02 
507790 1407690 350 8.7e-13  0 0 1.5e-252 1.7e-158 2.1e-88 6e-45 1.3e-22 1e+02 
507790 1409190 350 1.9e-13  0 0 1.2e-268 1.1e-168 3.9e-94 6.3e-48 3.5e-24 1e+02 
507790 1410690 350 3.7e-14  0 0 1.1e-285 1.9e-179 3.3e-100 4.4e-51 7.8e-26 1e+02 
507790 1412190 350 6.8e-15  0 0 1.1e-303 8.3e-191 1.3e-106 2.1e-54 1.4e-27 1e+02 
507790 1413690 350 1.1e-15  0 0 0 9.2e-203 2.3e-113 6.5e-58 2.1e-29 1e+02 
507790 1415190 350 1.8e-16  0 0 0 2.6e-215 1.9e-120 1.4e-61 2.5e-31 1e+02 
507790 1416690 350 2.5e-17  0 0 0 1.8e-228 7.1e-128 1.9e-65 2.5e-33 1e+02 
507790 1418190 350 3.2e-18  0 0 0 3.3e-242 1.2e-135 1.8e-69 2e-35 1e+02 
